train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_sas,test_avg_qa_bert_score,test_loss,test_avg_qa_answer_f1,test_avg_qa_em
1.0123361349105835,9,0,,,,,,,,,,
1.0265451669692993,19,0,,,,,,,,,,
0.426719605922699,29,0,,,,,,,,,,
2.423969030380249,39,0,,,,,,,,,,
0.8830394148826599,49,0,,,,,,,,,,
1.414803385734558,59,0,,,,,,,,,,
1.3201321363449097,69,0,,,,,,,,,,
1.4434281587600708,79,0,,,,,,,,,,
2.3303680419921875,89,0,,,,,,,,,,
2.3453433513641357,99,0,,,,,,,,,,
,100,0,0.8304957747459412,0.49592286348342896,0.2148936241865158,1.441473364830017,0.42447569966316223,,,,,
0.5915536880493164,109,1,,,,,,,,,,
0.7661539912223816,119,1,,,,,,,,,,
1.703859806060791,129,1,,,,,,,,,,
1.2535163164138794,139,1,,,,,,,,,,
1.7048680782318115,149,1,,,,,,,,,,
0.7242233157157898,159,1,,,,,,,,,,
2.060676336288452,169,1,,,,,,,,,,
1.7079929113388062,179,1,,,,,,,,,,
0.6516076922416687,189,1,,,,,,,,,,
1.1069481372833252,199,1,,,,,,,,,,
,201,1,0.8401709198951721,0.51739501953125,0.23404255509376526,1.395584225654602,0.45050835609436035,,,,,
1.1259748935699463,209,2,,,,,,,,,,
1.480401873588562,219,2,,,,,,,,,,
1.3771120309829712,229,2,,,,,,,,,,
1.4108963012695312,239,2,,,,,,,,,,
0.36683905124664307,249,2,,,,,,,,,,
0.936394989490509,259,2,,,,,,,,,,
1.3099809885025024,269,2,,,,,,,,,,
0.39285778999328613,279,2,,,,,,,,,,
0.5970255732536316,289,2,,,,,,,,,,
0.9511805772781372,299,2,,,,,,,,,,
,302,2,0.8482337594032288,0.533923327922821,0.2531915009021759,1.3547104597091675,0.47065356373786926,,,,,
0.9296913743019104,309,3,,,,,,,,,,
1.1242419481277466,319,3,,,,,,,,,,
0.9578614830970764,329,3,,,,,,,,,,
0.6628486514091492,339,3,,,,,,,,,,
1.038253664970398,349,3,,,,,,,,,,
0.9302239418029785,359,3,,,,,,,,,,
1.3543224334716797,369,3,,,,,,,,,,
1.0666519403457642,379,3,,,,,,,,,,
0.7532505393028259,389,3,,,,,,,,,,
0.4169100224971771,399,3,,,,,,,,,,
,403,3,0.8509044647216797,0.5433267951011658,0.27872341871261597,1.3370100259780884,0.47981372475624084,,,,,
0.6469727754592896,409,4,,,,,,,,,,
0.6454102993011475,419,4,,,,,,,,,,
0.6130496859550476,429,4,,,,,,,,,,
2.0055906772613525,439,4,,,,,,,,,,
2.0533554553985596,449,4,,,,,,,,,,
1.164947748184204,459,4,,,,,,,,,,
1.3842657804489136,469,4,,,,,,,,,,
0.38444817066192627,479,4,,,,,,,,,,
0.8683248162269592,489,4,,,,,,,,,,
2.072397470474243,499,4,,,,,,,,,,
,504,4,0.8520814776420593,0.5422037839889526,0.27234041690826416,1.345550537109375,0.4812684655189514,,,,,
,505,5,,,,,,0.5422037839889526,0.8520814776420593,1.345550537109375,0.4812684655189514,0.27234041690826416
