train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.1366933435201645,9,0,,,,,,
0.06945415586233139,19,0,,,,,,
0.12086347490549088,29,0,,,,,,
0.054271504282951355,39,0,,,,,,
0.058035921305418015,49,0,,,,,,
0.05224789306521416,59,0,,,,,,
0.052179932594299316,69,0,,,,,,
0.049288760870695114,79,0,,,,,,
0.06986268609762192,89,0,,,,,,
0.06537650525569916,99,0,,,,,,
0.05817694962024689,109,0,,,,,,
0.06260694563388824,119,0,,,,,,
0.06130996346473694,129,0,,,,,,
0.07191885262727737,139,0,,,,,,
0.04733061045408249,149,0,,,,,,
0.058924350887537,159,0,,,,,,
0.044735733419656754,169,0,,,,,,
0.04849840700626373,179,0,,,,,,
0.08101806044578552,189,0,,,,,,
,193,0,0.8258490562438965,0.3464234471321106,0.10303282737731934,0.24482318758964539,0.1764705926179886,
0.06421872973442078,199,1,,,,,,
0.059714797884225845,209,1,,,,,,
0.048691730946302414,219,1,,,,,,
0.05725546553730965,229,1,,,,,,
0.06736402958631516,239,1,,,,,,
0.03977048397064209,249,1,,,,,,
0.058126050978899,259,1,,,,,,
0.04623393341898918,269,1,,,,,,
0.05214047059416771,279,1,,,,,,
0.044298555701971054,289,1,,,,,,
0.06946123391389847,299,1,,,,,,
0.05673736333847046,309,1,,,,,,
0.06021524965763092,319,1,,,,,,
0.03996370732784271,329,1,,,,,,
0.07107510417699814,339,1,,,,,,
0.037456415593624115,349,1,,,,,,
0.05894142761826515,359,1,,,,,,
0.062015507370233536,369,1,,,,,,
0.08595754206180573,379,1,,,,,,
,387,1,0.830093502998352,0.3588738441467285,0.11115755885839462,0.2611682116985321,0.19504643976688385,
0.05697792395949364,389,2,,,,,,
0.05170302838087082,399,2,,,,,,
0.04926181212067604,409,2,,,,,,
0.043855734169483185,419,2,,,,,,
0.04897463694214821,429,2,,,,,,
0.042883988469839096,439,2,,,,,,
0.04487527161836624,449,2,,,,,,
0.06880775839090347,459,2,,,,,,
0.04849071055650711,469,2,,,,,,
0.09588631242513657,479,2,,,,,,
0.058110225945711136,489,2,,,,,,
0.07475931942462921,499,2,,,,,,
0.048817116767168045,509,2,,,,,,
0.08015698194503784,519,2,,,,,,
0.04710904508829117,529,2,,,,,,
0.06043493375182152,539,2,,,,,,
0.036501314491033554,549,2,,,,,,
0.07601051032543182,559,2,,,,,,
0.05860079079866409,569,2,,,,,,
0.02914995513856411,579,2,,,,,,
,581,2,0.8299192190170288,0.35542500019073486,0.1107892170548439,0.25830715894699097,0.18885448575019836,
0.05234730616211891,589,3,,,,,,
0.044320784509181976,599,3,,,,,,
0.03964013233780861,609,3,,,,,,
0.052550118416547775,619,3,,,,,,
0.037274111062288284,629,3,,,,,,
0.04132182523608208,639,3,,,,,,
0.05314202234148979,649,3,,,,,,
0.052154894918203354,659,3,,,,,,
0.050380583852529526,669,3,,,,,,
0.05198672413825989,679,3,,,,,,
0.043235182762145996,689,3,,,,,,
0.04355659708380699,699,3,,,,,,
0.03240066021680832,709,3,,,,,,
0.03471911698579788,719,3,,,,,,
0.03169206529855728,729,3,,,,,,
0.041150711476802826,739,3,,,,,,
0.03352683410048485,749,3,,,,,,
0.041834525763988495,759,3,,,,,,
0.03774375468492508,769,3,,,,,,
,775,3,0.8319880962371826,0.35936856269836426,0.12710444629192352,0.26779112219810486,0.198142409324646,
0.04163220897316933,779,4,,,,,,
0.024978309869766235,789,4,,,,,,
0.04004618525505066,799,4,,,,,,
0.026761747896671295,809,4,,,,,,
0.03411991894245148,819,4,,,,,,
0.04107217863202095,829,4,,,,,,
0.032867372035980225,839,4,,,,,,
0.03833625093102455,849,4,,,,,,
0.04327500984072685,859,4,,,,,,
0.026484984904527664,869,4,,,,,,
0.03323785215616226,879,4,,,,,,
0.02819269336760044,889,4,,,,,,
0.0282811988145113,899,4,,,,,,
0.0238200593739748,909,4,,,,,,
0.04392240568995476,919,4,,,,,,
0.033413056284189224,929,4,,,,,,
0.0438326820731163,939,4,,,,,,
0.027865728363394737,949,4,,,,,,
0.03253445029258728,959,4,,,,,,
0.02728542685508728,969,4,,,,,,
,969,4,0.8405159711837769,0.3904102146625519,0.15811222791671753,0.3084467649459839,0.2414860725402832,
,970,5,,,,,,0.15811222791671753
